STATE,CNTY,NAME,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
21,001,Adair,5.0,4.8,5.4,5.9,5.3,5.6,5.7,5.8,6.8,10.8,10.4,9.6,7.6,8.1
21,003,Allen,4.4,6.0,6.3,6.8,6.5,6.5,6.5,5.8,7.0,14.4,12.4,10.4,8.6,8.2
21,005,Anderson,3.4,5.0,4.9,4.6,4.3,4.8,5.2,5.0,6.4,10.4,10.2,8.6,7.4,6.9
21,007,Ballard,5.9,6.6,7.1,7.8,6.9,6.8,6.1,5.5,6.2,10.0,9.7,9.3,8.3,8.6
21,009,Barren,4.6,5.0,4.7,5.2,4.5,5.4,5.6,5.2,6.1,12.3,11.6,10.0,8.1,7.9
21,011,Bath,6.1,7.4,7.4,7.8,6.8,8.2,7.7,7.5,8.9,15.4,13.9,12.1,10.1,9.8
21,013,Bell,6.5,8.3,8.6,8.6,7.0,7.4,7.8,8.0,8.9,12.0,13.1,12.9,12.9,14.5
21,015,Boone,2.9,3.9,4.1,4.8,4.4,4.8,4.7,4.4,5.4,9.0,9.3,7.9,7.0,6.6
21,017,Bourbon,3.3,4.6,5.4,5.7,4.8,5.4,5.0,4.9,5.8,9.6,9.6,8.9,7.8,7.4
21,019,Boyd,5.8,6.4,6.3,6.9,6.1,5.9,5.5,5.2,5.9,8.4,8.8,8.8,7.5,7.5
21,021,Boyle,4.0,5.4,6.3,8.5,6.5,6.6,6.7,6.0,6.7,11.3,11.8,11.3,9.5,9.4
21,023,Bracken,3.5,4.7,5.1,6.1,5.8,6.3,5.7,6.0,7.2,11.2,11.1,10.6,8.5,8.9,
21,025,Breathitt,6.7,7.6,7.9,8.6,7.3,7.4,7.3,7.0,7.3,10.2,10.9,10.3,11.6,12.0
21,027,Breckinridge,4.8,6.3,6.7,6.9,6.4,7.0,6.6,6.0,7.5,11.8,11.2,9.9,8.2,7.7
21,029,Bullitt,3.2,4.2,5.2,5.6,5.0,5.7,5.9,5.6,7.0,10.8,10.8,10.4,8.4,7.6
21,031,Butler,4.1,5.5,8.1,9.6,7.1,7.1,7.9,6.3,7.9,14.3,11.8,10.4,8.4,8.6
21,033,Caldwell,4.4,5.1,5.1,5.9,5.1,5.9,5.2,5.3,6.5,10.0,9.1,8.1,6.9,6.8
21,035,Calloway,3.9,5.2,7.1,7.6,5.3,5.6,5.7,5.4,5.8,8.3,8.4,7.9,7.4,7.8
21,037,Campbell,3.3,4.4,4.3,5.0,4.7,5.4,5.1,5.0,6.0,10.0,10.4,9.1,7.5,7.0
21,039,Carlisle,6.1,6.4,6.7,7.9,7.4,7.3,6.0,6.1,6.5,8.8,8.6,8.3,7.5,6.9
21,041,Carroll,4.3,5.7,7.2,6.8,5.3,5.6,5.5,5.4,7.5,13.0,13.5,11.3,9.5,8.5
21,043,Carter,7.2,10.2,9.2,8.9,8.4,8.3,7.6,7.1,8.2,12.5,12.4,12.1,10.9,11.2
21,045,Casey,4.6,6.7,6.6,6.7,6.2,6.1,6.8,5.5,6.3,10.6,10.6,9.5,7.9,8.2
21,047,Christian,4.8,6.7,5.9,6.6,5.9,7.0,6.6,6.3,8.3,12.3,12.0,11.6,10.2,10.6
21,049,Clark,3.7,5.3,5.6,5.7,5.1,5.5,5.4,4.9,6.3,11.0,10.7,9.8,8.0,7.6
21,051,Clay,6.6,7.4,10.5,10.0,7.6,8.5,10.0,10.6,10.4,13.7,13.2,13.4,12.5,13.1
21,053,Clinton,5.0,6.1,8.6,9.2,6.8,6.4,5.9,5.2,6.5,9.4,9.8,10.0,9.5,9.3
21,055,Crittenden,6.4,7.5,5.7,6.9,5.9,6.0,6.1,6.1,6.5,10.6,10.0,8.4,7.7,7.5
21,057,Cumberland,5.7,5.7,5.6,7.3,7.0,7.9,7.3,6.9,7.8,12.8,12.0,11.0,10.8,10.8
21,059,Daviess,4.2,5.0,5.5,6.0,5.3,5.8,5.3,4.8,5.7,9.3,9.0,8.0,6.7,6.6
21,061,Edmonson,4.9,6.0,7.1,7.0,5.9,7.1,6.8,6.3,7.5,13.6,13.4,11.5,9.5,9.2
21,063,Elliott,8.9,8.7,8.5,8.2,10.2,9.6,8.4,7.5,8.3,13.4,12.1,12.0,10.9,11.3
21,065,Estill,4.8,6.2,6.4,7.4,7.4,7.1,6.5,6.4,7.8,12.5,11.9,10.9,8.7,8.5
21,067,Fayette,2.9,3.7,4.2,4.6,4.1,4.5,4.3,4.0,4.8,7.8,7.9,7.4,6.3,6.3
21,069,Fleming,4.7,5.0,5.5,5.9,6.0,6.0,6.5,6.4,7.2,12.3,11.8,10.7,9.1,9.6
21,071,Floyd,6.9,6.6,7.1,8.1,7.0,7.0,6.4,6.5,6.7,10.9,12.1,9.9,10.4,12.2
21,073,Franklin,3.4,3.7,4.3,4.6,4.1,4.6,4.6,4.5,5.8,8.9,8.6,7.9,6.7,6.6
21,075,Fulton,5.3,6.4,6.9,11.1,9.0,7.4,7.6,7.5,7.6,12.7,12.9,14.2,15.6,14.6
21,077,Gallatin,3.9,4.6,5.7,5.7,5.7,5.9,4.8,5.4,7.1,12.1,11.1,9.4,8.4,8.0
21,079,Garrard,3.5,4.7,5.5,5.7,5.6,6.2,5.9,5.6,6.5,11.8,11.3,10.2,8.6,8.5
21,081,Grant,3.8,5.0,5.4,5.9,5.3,5.5,5.4,5.5,7.0,11.5,11.5,9.9,8.3,7.2
21,083,Graves,5.0,6.5,7.0,7.4,7.3,10.0,7.1,6.3,6.9,9.9,9.7,9.3,8.5,8.9
21,085,Grayson,5.1,7.5,8.1,9.2,7.1,8.6,8.3,8.1,9.9,14.7,14.3,12.3,10.3,10.3
21,087,Green,4.6,5.4,5.3,6.3,5.4,6.2,5.6,6.1,7.7,11.8,11.5,9.3,8.0,8.0
21,089,Greenup,5.8,6.2,6.1,6.9,6.2,6.4,5.8,5.4,6.2,9.3,9.9,9.4,7.8,8.1
21,091,Hancock,4.9,5.9,6.1,7.0,5.8,6.2,5.9,5.1,5.8,11.7,9.6,8.0,6.8,7.0
21,093,Hardin,4.3,5.1,5.8,5.5,5.4,5.8,5.4,5.1,6.2,10.3,9.4,8.9,7.8,7.3
21,095,Harlan,8.2,7.7,8.8,9.7,7.5,7.8,8.0,9.0,8.9,10.9,11.3,10.5,13.3,17.1
21,097,Harrison,3.5,5.1,5.5,5.7,5.7,5.9,5.4,4.9,6.3,11.4,10.7,9.6,7.5,7.2
21,099,Hart,4.7,5.4,5.3,6.2,5.3,6.5,6.3,5.3,6.6,10.3,10.1,9.4,7.8,7.4
21,101,Henderson,3.5,4.7,5.3,5.5,4.6,5.4,5.1,5.0,6.1,10.6,10.0,8.5,7.4,7.3
21,103,Henry,3.2,4.3,4.4,5.3,4.8,5.7,5.7,5.3,6.2,10.5,10.2,9.2,8.2,8.1
21,105,Hickman,4.7,5.8,6.7,8.8,9.0,7.8,6.6,6.8,7.0,8.8,9.0,9.6,8.7,8.0
21,107,Hopkins,5.4,5.7,5.6,6.6,5.4,5.9,5.8,5.9,7.3,9.2,9.1,7.9,7.2,7.5
